image,class,risk,crop,xtl,ytl,xbr,ybr
V006_77_1_08_04_03_13_3_3321w_20201202_58.jpg,1,3,4,335,354,1878,1507
V006_77_0_00_06_03_12_0_c23_20201116_0002_S01_1.jpg,0,0,6,372,125,3626,3000
V006_77_0_00_04_03_13_0_a04_20201020_0072_S01_1.jpg,0,0,4,1102,1108,2471,2779
V006_77_0_00_03_03_12_0_c16_20201222_0037_S01_1.JPG,0,0,3,34,601,2902,4032
V006_77_0_00_01_03_13_0_c05_20201202_0052_S01_1.JPG,0,0,1,600,403,2787,3441
V006_77_0_00_04_03_12_0_a06_20201027_0090_S01_1.jpg,0,0,4,585,317,2780,2729
V006_77_1_06_03_03_12_3_4535e_20201130_68.jpg,1,3,3,0,0,4640,2320
V006_77_1_06_03_03_12_3_5424w_20201120_35.jpg,1,3,3,548,4,3532,2692
V006_77_1_02_01_03_13_1_0755t_20201022_60.jpg,1,1,1,1114,480,3024,2522
V006_77_0_00_06_03_13_0_c14_20210107_0138_S01_1.jpg,0,0,6,136,1202,1444,2860
V006_77_1_12_06_03_13_2_9763w_20201130_28.jpg,1,2,6,781,67,3661,2982
V006_77_1_12_06_03_13_1_6022w_20201116_8.jpg,1,1,6,7,0,4032,3015
V006_77_1_02_01_03_13_3_6835q_20201105_74.jpg,1,3,1,39,152,681,960
V006_77_0_00_10_03_12_0_c35_20201222_0340_S01_1.JPG,0,0,10,440,1004,2827,3415
V006_77_0_00_06_03_13_0_c15_20210106_0057_S01_1.jpg,0,0,6,0,1263,1712,2988
V006_77_1_08_04_03_13_3_2653w_20201204_84.jpg,1,3,4,1470,221,2333,740
V006_77_0_00_01_03_13_0_c04_20201202_0438_S01_1.JPG,0,0,1,109,759,2704,3001
V006_77_0_00_06_03_13_0_c41_20201202_0101_S01_1.jpg,0,0,6,615,36,2503,2336
V006_77_0_00_06_03_12_0_c17_20201223_0074_S01_1.jpg,0,0,6,331,467,2491,3524
V006_77_0_00_06_03_13_0_c39_20201130_0274_S01_1.JPG,0,0,6,731,829,2211,2912
V006_77_1_02_01_03_13_1_0823b_20201019_45.jpg,1,1,1,129,38,639,874
V006_77_1_06_03_03_12_3_3704b_20201119_82.jpg,1,3,3,20,20,4012,3008
V006_77_1_08_04_03_13_1_6135w_20201120_17.jpg,1,1,4,1127,394,2872,1752
V006_77_0_00_03_03_12_0_c16_20201222_0027_S01_1.JPG,0,0,3,53,735,2937,3915
V006_77_1_02_01_03_13_2_6835q_20201019_41.jpg,1,2,1,69,85,718,818
V006_77_0_00_03_03_12_0_c07_20201222_0006_S01_1.JPG,0,0,3,92,474,2726,3103
V006_77_1_12_06_03_13_1_7188w_20201123_4.jpg,1,1,6,156,8,3872,2996
V006_77_0_00_03_03_12_0_c11_20201216_0066_S01_1.jpg,0,0,3,250,692,2857,3691
V006_77_0_00_01_03_13_0_c03_20201209_0088_S01_1.jpg,0,0,1,172,535,1860,2741
V006_77_1_02_01_03_13_1_7497r_20201002_11.jpg,1,1,1,216,4,839,914
V006_77_0_00_04_03_13_0_a03_20201029_0045_S01_1.jpg,0,0,4,1581,501,3673,2394
V006_77_0_00_04_03_13_0_c14_20201027_0016_S01_1.jpg,0,0,4,1961,307,3752,1530
V006_77_1_08_04_03_13_2_3248b_20201203_67.jpg,1,2,4,504,386,2064,1548
V006_77_0_00_03_03_12_0_c15_20201209_0002_S01_1.jpg,0,0,3,262,1187,1734,3353
V006_77_0_00_03_03_11_0_c16_20201119_0027_S01_1.JPG,0,0,3,71,970,2995,3658
V006_77_0_00_10_03_12_0_b09_20201222_0949_S01_1.jpg,0,0,10,1708,542,2814,1611
V006_77_1_08_04_03_13_2_1886w_20201207_110.jpg,1,2,4,448,222,2054,1326
V006_77_1_17_10_03_13_3_9928r_20201123_93.JPG,1,3,10,744,552,2999,2797
V006_77_0_00_03_03_12_0_c16_20201209_0046_S01_1.JPG,0,0,3,24,111,3024,3434
V006_77_0_00_10_03_12_0_c35_20201222_0314_S01_1.JPG,0,0,10,236,899,2816,3541
V006_77_1_12_06_03_13_1_4360w_20200923_5.jpg,1,1,6,1015,7,4024,2481
V006_77_1_17_10_03_13_2_6309r_20201019_31.JPG,1,2,10,1011,895,3038,2580
V006_77_0_00_01_03_13_0_c05_20201202_0236_S01_1.JPG,0,0,1,316,593,2715,3483
V006_77_1_08_04_03_12_2_3742w_20201116_4.jpg,1,2,4,1836,1064,3036,1896
V006_77_0_00_01_03_13_0_c09_20201202_0182_S01_1.jpg,0,0,1,231,923,2711,3330
V006_77_0_00_04_03_13_0_c36_20201208_0019_S01_1.jpg,0,0,4,300,1151,2718,3512
V006_77_0_00_10_03_11_0_c37_20201209_0765_S01_1.jpg,0,0,10,1011,312,4159,3338
V006_77_0_00_04_03_12_0_c24_20201211_0026_S01_2.JPG,0,0,4,270,461,2509,2986
V006_77_1_12_06_03_13_3_5707w_20201130_6.jpg,1,3,6,933,263,3353,2224
V006_77_0_00_01_03_13_0_c10_20201202_0310_S01_1.jpg,0,0,1,448,354,2628,3086
V006_77_0_00_04_03_12_0_c24_20201211_0180_S01_1.JPG,0,0,4,170,611,2839,2890
V006_77_0_00_10_03_12_0_b09_20201222_0479_S01_1.jpg,0,0,10,157,1052,1750,2352
V006_77_1_08_04_03_13_2_3321w_20201120_18.jpg,1,2,4,821,254,3418,1908
V006_77_0_00_01_03_13_0_c04_20201210_0704_S01_1.JPG,0,0,1,191,422,2841,2235
V006_77_1_06_03_03_12_1_4580t_20201105_45.jpg,1,1,3,648,64,3960,3024
V006_77_1_08_04_03_13_2_2653w_20201207_108.jpg,1,2,4,641,638,1519,829
V006_77_1_06_03_03_12_3_1048y_20201124_33.jpg,1,3,3,1068,57,3970,2385
V006_77_1_02_01_03_13_1_0755t_20201012_27.jpg,1,1,1,2,29,951,953
V006_77_0_00_01_03_13_0_c09_20201210_0550_S01_1.jpg,0,0,1,703,702,2346,2483
V006_77_1_02_01_03_13_1_6835q_20201112_91.jpg,1,1,1,81,126,556,849
V006_77_1_17_10_03_13_1_6309r_20201006_13.JPG,1,1,10,1060,700,3312,2732
V006_77_1_08_04_03_13_2_2653w_20201207_106.jpg,1,2,4,386,471,1757,1269
V006_77_0_00_06_03_13_0_c14_20210108_0010_S01_1.jpg,0,0,6,371,1045,1693,2680
V006_77_0_00_03_03_12_0_c15_20201125_0004_S01_1.jpg,0,0,3,292,876,2922,3741
V006_77_1_02_01_03_13_2_6835q_20201002_16.jpg,1,2,1,34,187,519,888
V006_77_0_00_06_03_13_0_c15_20210108_0133_S01_1.jpg,0,0,6,116,744,1816,3375
V006_77_0_00_06_03_12_0_c19_20201130_0049_S01_1.jpg,0,0,6,725,372,2666,3357
V006_77_1_06_03_03_12_1_4005e_20201006_8.jpg,1,1,3,704,396,3076,2720
V006_77_1_17_10_03_13_1_8451r_20201116_87.JPG,1,1,10,857,1119,2957,2094
V006_77_1_08_04_03_12_3_2653w_20201116_1.jpg,1,3,4,580,458,960,809
V006_77_1_06_03_03_12_3_3912e_20200929_2.jpg,1,3,3,39,482,2741,2964
V006_77_1_06_03_03_12_1_9702t_20201013_10.jpg,1,1,3,1048,1119,2320,2612
V006_77_1_06_03_03_12_3_0325w_20201120_84.jpg,1,3,3,1064,193,3760,2875
V006_77_1_08_04_03_13_2_2653w_20201210_144.jpg,1,2,4,884,528,3660,2508
V006_77_1_17_10_03_13_1_9928r_20201012_19.jpg,1,1,10,592,584,2656,2180
V006_77_0_00_10_03_11_0_b09_20201210_0360_S01_1.jpg,0,0,10,210,1437,1639,3103
V006_77_1_17_10_03_13_2_6309r_20201130_121.jpg,1,2,10,911,634,2151,2539
V006_77_1_02_01_03_13_1_7497r_20201112_84.jpg,1,1,1,106,486,2086,2320
V006_77_0_00_06_03_11_0_c17_20201216_0018_S01_1.jpg,0,0,6,370,1088,2435,3176
V006_77_0_00_10_03_11_0_b09_20201210_0204_S01_1.jpg,0,0,10,1123,125,3024,1783
V006_77_0_00_01_03_13_0_c10_20201202_0345_S01_1.jpg,0,0,1,202,493,2917,3483
V006_77_0_00_10_03_11_0_c37_20201209_0696_S01_1.jpg,0,0,10,896,218,4138,3456
V006_77_0_00_10_03_11_0_c36_20201210_0269_S01_1.jpg,0,0,10,585,1286,2273,3222
V006_77_0_00_03_03_12_0_c08_20201216_0023_S01_1.jpg,0,0,3,33,1254,2206,3430
V006_77_0_00_04_03_13_0_c16_20201110_0007_S01_1.JPG,0,0,4,2277,145,4027,1626
V006_77_1_06_03_03_12_1_4580t_20200922_13.jpg,1,1,3,1776,637,3060,1841
V006_77_0_00_04_03_12_0_a03_20201022_0112_S01_1.jpg,0,0,4,2026,773,3692,2419
V006_77_1_06_03_03_12_3_5645r_20201119_3.jpg,1,3,3,1060,42,3742,2694
V006_77_0_00_06_03_13_0_c05_20201113_0278_S01_1.JPG,0,0,6,799,268,2947,2465
V006_77_1_06_03_03_12_1_3704b_20201105_51.jpg,1,1,3,1008,212,3256,2576
V006_77_0_00_03_03_12_0_c17_20201209_0076_S01_1.jpg,0,0,3,725,412,2823,2816
V006_77_1_06_03_03_12_3_4005e_20201124_36.jpg,1,3,3,0,0,3420,2284
V006_77_1_02_01_03_13_2_0823b_20201126_171.jpg,1,2,1,746,662,2718,1675
V006_77_0_00_10_03_12_0_c36_20201224_0580_S01_1.jpg,0,0,10,753,234,3145,2652
V006_77_1_06_03_03_11_1_0325w_20200925_9.jpg,1,1,3,618,0,3706,2884
V006_77_1_06_03_03_12_3_5360t_20201126_43.jpg,1,3,3,26,22,4012,3008
V006_77_1_08_04_03_13_2_2653w_20201120_13.jpg,1,2,4,1707,231,3450,1661
V006_77_0_00_01_03_13_0_c03_20201210_0517_S01_1.jpg,0,0,1,537,1000,1652,2666
V006_77_1_12_06_03_13_2_7188w_20201130_10.jpg,1,2,6,482,332,3618,3008
V006_77_0_00_06_03_13_0_b11_20201204_0015_S01_1.jpg,0,0,6,1109,2589,2259,3673
V006_77_1_06_03_03_12_1_4535e_20201012_18.jpg,1,1,3,1428,999,2587,2027
V006_77_0_00_06_03_12_0_c15_20201231_0059_S01_1.jpg,0,0,6,0,1191,1816,3556
V006_77_1_12_06_03_13_1_4620w_20200923_1.jpg,1,1,6,116,0,4032,2715
V006_77_1_08_04_03_11_3_3742w_20201116_5.jpg,1,3,4,2092,1184,3804,2568
V006_77_1_06_03_03_12_1_9316y_20201110_21.jpg,1,1,3,478,0,3882,3024
V006_77_0_00_04_03_13_0_c14_20201027_0048_S01_1.jpg,0,0,4,312,636,2091,1974
V006_77_0_00_04_03_13_0_b06_20201111_0329_S01_1.jpg,0,0,4,851,265,3266,2136
V006_77_1_17_10_03_13_2_6309r_20201012_19.JPG,1,2,10,356,300,2928,3024
V006_77_0_00_01_03_13_0_c05_20201204_0330_S01_1.JPG,0,0,1,637,384,2850,3658
V006_77_1_06_03_03_12_2_9702t_20201106_24.jpg,1,2,3,1136,632,2692,2408
V006_77_1_06_03_03_12_1_3704b_20201023_34.jpg,1,1,3,1196,840,3172,2580
V006_77_0_00_04_03_13_0_c36_20201208_0258_S01_1.jpg,0,0,4,149,844,2680,3328
V006_77_0_00_03_03_12_0_c08_20201216_0060_S01_1.JPG,0,0,3,349,875,2389,3285
V006_77_0_00_10_03_11_0_b08_20201210_0053_S01_1.jpg,0,0,10,95,843,1452,2057
V006_77_1_08_04_03_13_1_6135w_20201207_106.jpg,1,1,4,879,662,3057,2289
V006_77_1_12_06_03_13_3_6022w_20200917_4.jpg,1,3,6,0,0,3692,2876
V006_77_1_12_06_03_13_1_9763w_20201110_2.jpg,1,1,6,299,0,4032,3024
V006_77_1_06_03_03_12_3_5424w_20201130_42.jpg,1,3,3,906,9,3866,2316
V006_77_0_00_10_03_12_0_b09_20201222_0848_S01_1.jpg,0,0,10,469,906,1597,2421
V006_77_0_00_01_03_13_0_c05_20201202_0039_S01_1.JPG,0,0,1,620,586,2551,3255
V006_77_1_08_04_03_13_1_3248b_20201209_128.jpg,1,1,4,2300,220,3686,1771
V006_77_0_00_01_03_13_0_c09_20201210_0072_S01_1.jpg,0,0,1,396,1326,2502,3029
V006_77_0_00_06_03_11_0_c14_20201211_0023_S01_1.jpg,0,0,6,359,1573,1450,2741
V006_77_1_06_03_03_12_1_9316y_20201014_9.jpg,1,1,3,1364,309,2598,1991
V006_77_0_00_03_03_12_0_c16_20201203_0031_S01_1.JPG,0,0,3,52,422,2810,3462
V006_77_0_00_01_03_13_0_c04_20201204_0628_S01_1.JPG,0,0,1,353,106,2747,2770
V006_77_1_12_06_03_13_2_7188w_20200923_7.jpg,1,2,6,888,215,4026,2728
V006_77_1_06_03_03_12_3_5360t_20201117_27.jpg,1,3,3,419,567,2673,2828
V006_77_0_00_06_03_13_0_b11_20201209_0033_S01_1.jpg,0,0,6,2018,1000,3365,2102
V006_77_0_00_01_03_13_0_c04_20201202_0380_S01_1.JPG,0,0,1,265,652,2594,3634
V006_77_0_00_10_03_12_0_c35_20201222_1110_S01_1.JPG,0,0,10,1010,884,2553,2880
V006_77_1_08_04_03_13_2_4660w_20201120_13.jpg,1,2,4,868,698,2582,2253
V006_77_1_06_03_03_12_3_5360t_20201126_41.jpg,1,3,3,1019,462,2999,2622
V006_77_0_00_04_03_13_0_c16_20201112_0004_S01_1.JPG,0,0,4,1318,17,3098,1942
V006_77_1_12_06_03_13_1_4360w_20201019_1.jpg,1,1,6,424,265,3862,2541
V006_77_0_00_01_03_13_0_c05_20201125_0621_S01_1.JPG,0,0,1,453,451,2619,3575
V006_77_1_12_06_03_13_2_7188w_20201123_6.jpg,1,2,6,0,0,3804,3024
V006_77_0_00_01_03_13_0_c09_20201202_0002_S01_1.jpg,0,0,1,284,887,2401,3733
V006_77_0_00_10_03_13_0_c34_20201027_0152_S01_1.JPG,0,0,10,1176,448,3508,2604
V006_77_1_02_01_03_13_2_6835q_20201126_139.jpg,1,2,1,9,7,709,682
V006_77_1_08_04_03_13_1_3108w_20201127_36.jpg,1,1,4,1545,374,2125,950
V006_77_0_00_04_03_13_0_c17_20201027_0019_S01_1.jpg,0,0,4,1379,189,2828,1952
V006_77_1_06_03_03_12_3_4131q_20201127_42.jpg,1,3,3,1589,13,4629,2310
V006_77_0_00_03_03_11_0_c17_20201119_0015_S01_1.jpg,0,0,3,181,525,2836,3125
V006_77_0_00_10_03_13_0_b09_20201027_0087_S01_1.jpg,0,0,10,1786,481,2938,1599
V006_77_0_00_01_03_13_0_c05_20201126_0047_S01_1.JPG,0,0,1,770,656,2429,3478
V006_77_1_02_01_03_13_2_6835q_20201126_156.jpg,1,2,1,0,0,665,722
V006_77_1_02_01_03_13_2_6835q_20201126_151.jpg,1,2,1,163,263,664,787
V006_77_1_08_04_03_13_2_3108w_20201123_24.jpg,1,2,4,320,398,1730,1102
V006_77_1_12_06_03_13_3_6022w_20201116_6.jpg,1,3,6,0,120,3940,3024
V006_77_1_06_03_03_12_3_2472q_20201120_38.jpg,1,3,3,4,3,4634,2320
V006_77_0_00_10_03_11_0_b09_20201210_0557_S01_1.jpg,0,0,10,998,168,2835,1504
V006_77_1_17_10_03_13_1_8451r_20201130_128.JPG,1,1,10,340,0,4032,2984
V006_77_1_08_04_03_13_1_3321w_20201207_111.jpg,1,1,4,633,0,2919,1465
V006_77_1_06_03_03_12_1_4580t_20201126_75.jpg,1,1,3,612,0,4032,3024
V006_77_0_00_01_03_13_0_c09_20201202_0032_S01_1.jpg,0,0,1,389,1108,2425,3048
V006_77_0_00_06_03_12_0_c17_20201228_0054_S01_1.jpg,0,0,6,305,503,2423,3166
V006_77_1_08_04_03_12_2_3742w_20201203_65.jpg,1,2,4,0,0,3172,2007
V006_77_0_00_03_03_12_0_c16_20201125_0030_S01_1.JPG,0,0,3,82,727,3017,3425
V006_77_1_08_04_03_13_1_6135w_20201203_75.jpg,1,1,4,365,234,1718,1444
V006_77_0_00_01_03_13_0_c09_20201202_0135_S01_1.jpg,0,0,1,438,376,2311,3455
V006_77_0_00_04_03_12_0_a03_20201109_0283_S01_1.JPG,0,0,4,1145,710,2887,2463
V006_77_0_00_04_03_13_0_c24_20201216_0032_S01_1.JPG,0,0,4,414,460,2664,2430
V006_77_0_00_01_03_13_0_c05_20201210_0490_S01_1.JPG,0,0,1,597,549,2615,3767
V006_77_1_06_03_03_12_2_4131q_20201013_11.jpg,1,2,3,720,652,2768,2690
V006_77_1_08_04_03_12_3_2653w_20201116_6.jpg,1,3,4,1763,868,2787,1880
V006_77_0_00_03_03_12_0_c15_20201214_0018_S01_1.jpg,0,0,3,0,649,1468,2442
V006_77_0_00_01_03_13_0_c10_20201210_0348_S01_1.jpg,0,0,1,573,746,2737,3579
V006_77_1_06_03_03_12_3_9248q_20201113_30.jpg,1,3,3,329,418,2617,2790
V006_77_1_12_06_03_13_3_7188w_20201130_1.jpg,1,3,6,494,168,3670,3024
V006_77_1_12_06_03_13_2_0254w_20201027_6.jpg,1,2,6,368,41,3462,2885
V006_77_1_02_01_03_13_3_0823b_20201105_87.jpg,1,3,1,668,837,2638,2544
V006_77_0_00_03_03_12_0_c07_20201221_0047_S01_1.JPG,0,0,3,44,962,2603,3427
V006_77_0_00_04_03_12_0_b01_20201209_0017_S01_1.jpg,0,0,4,212,8,3138,3407
V006_77_0_00_03_03_12_0_c16_20201222_0038_S01_1.JPG,0,0,3,154,656,2940,4032
V006_77_1_06_03_03_12_3_8083y_20201127_39.jpg,1,3,3,74,229,2888,3024
V006_77_1_12_06_03_13_3_9763w_20201127_7.jpg,1,3,6,191,487,3396,2502
V006_77_0_00_04_03_13_0_c16_20201030_0031_S01_1.JPG,0,0,4,195,266,2046,1671
V006_77_1_08_04_03_13_2_2653w_20201210_146.jpg,1,2,4,492,340,3724,3016
V006_77_0_00_03_03_12_0_c15_20201214_0004_S01_2.jpg,0,0,3,40,604,1468,2403
V006_77_1_08_04_03_13_2_3248b_20201203_70.jpg,1,2,4,0,512,2958,2592
V006_77_0_00_01_03_13_0_c03_20201209_0339_S01_1.jpg,0,0,1,375,806,2103,3223
V006_77_1_06_03_03_12_1_4005e_20201027_15.jpg,1,1,3,503,158,3170,2855
V006_77_1_06_03_03_12_2_5424w_20201116_32.jpg,1,2,3,720,204,3460,2916
V006_77_1_06_03_03_12_1_4580t_20200922_9.jpg,1,1,3,1081,100,2787,1810
V006_77_0_00_03_03_12_0_c08_20201216_0081_S01_1.JPG,0,0,3,168,606,2681,3477
V006_77_0_00_01_03_13_0_c03_20201210_0616_S01_1.jpg,0,0,1,361,953,2044,3099
V006_77_0_00_04_03_13_0_b06_20201111_0086_S01_1.jpg,0,0,4,924,129,3032,1950
V006_77_0_00_10_03_12_0_c36_20201224_1008_S01_1.jpg,0,0,10,789,169,3501,2676
V006_77_1_12_06_03_13_1_2679w_20200917_7.jpg,1,1,6,1315,572,4032,2364
V006_77_1_06_03_03_12_2_9702t_20201005_7.jpg,1,2,3,908,83,2916,2344
V006_77_1_08_04_03_13_2_3321w_20201207_123.jpg,1,2,4,1451,489,3863,1908
V006_77_0_00_04_03_13_0_b06_20201111_0066_S01_1.jpg,0,0,4,878,284,2840,1990
V006_77_0_00_04_03_13_0_c24_20201210_0233_S01_1.JPG,0,0,4,381,406,2462,2566
V006_77_0_00_03_03_12_0_c17_20201214_0094_S01_1.jpg,0,0,3,726,80,3360,2954
V006_77_0_00_03_03_12_0_c16_20201125_0035_S01_1.JPG,0,0,3,56,948,2837,3449
V006_77_0_00_04_03_13_0_b06_20201111_0352_S01_1.jpg,0,0,4,721,132,3000,1778
V006_77_1_06_03_03_12_3_2472q_20201113_29.jpg,1,3,3,500,248,3376,3020
V006_77_0_00_10_03_12_0_c36_20201224_0811_S01_1.jpg,0,0,10,422,1276,2587,3261
V006_77_0_00_04_03_13_0_c16_20201112_0002_S01_1.JPG,0,0,4,1233,0,2462,1447
V006_77_1_02_01_03_13_2_6835q_20201126_166.jpg,1,2,1,78,140,610,792
V006_77_1_12_06_03_13_2_0254w_20200923_2.jpg,1,2,6,150,516,3645,3020
V006_77_1_17_10_03_13_3_6309r_20201006_10.JPG,1,3,10,944,540,2868,2656
V006_77_0_00_03_03_12_0_c16_20201217_0006_S01_1.JPG,0,0,3,18,357,3023,3887
V006_77_1_08_04_03_13_1_1886w_20201127_39.jpg,1,1,4,420,588,3028,2072
V006_77_1_06_03_03_12_2_4131q_20201106_22.jpg,1,2,3,2267,1627,2958,2342
V006_77_0_00_03_03_11_0_c17_20201119_0009_S01_1.jpg,0,0,3,759,151,3507,2883
V006_77_0_00_10_03_12_0_c36_20201224_0681_S01_1.jpg,0,0,10,487,1411,2447,3601
V006_77_0_00_04_03_13_0_c36_20201208_0038_S01_1.jpg,0,0,4,350,1082,2876,3509
V006_77_0_00_06_03_13_0_c40_20201211_0041_S01_1.jpg,0,0,6,359,1712,1178,2443
V006_77_0_00_01_03_13_0_c04_20201210_0306_S01_1.JPG,0,0,1,316,353,2637,2690
V006_77_1_12_06_03_13_3_6022w_20201005_4.jpg,1,3,6,384,288,3696,2816
V006_77_0_00_04_03_13_0_c14_20201030_0028_S01_1.jpg,0,0,4,90,262,474,598
V006_77_0_00_01_03_13_0_c10_20201209_0343_S01_1.jpg,0,0,1,601,594,2747,2617
V006_77_0_00_10_03_12_0_c19_20201221_0091_S01_1.jpg,0,0,10,785,1540,1698,2617
V006_77_0_00_10_03_12_0_b08_20201222_0639_S01_1.jpg,0,0,10,1005,17,2734,1839
V006_77_1_08_04_03_13_2_6135w_20201130_47.jpg,1,2,4,683,437,1652,1283
V006_77_0_00_04_03_12_0_a03_20201022_0022_S01_1.jpg,0,0,4,1791,844,3682,2624
V006_77_0_00_01_03_13_0_c09_20201204_0582_S01_1.jpg,0,0,1,753,1446,2413,3017
V006_77_1_12_06_03_13_1_0254w_20201110_7.jpg,1,1,6,136,166,3684,2910
V006_77_0_00_04_03_13_0_c24_20201210_0155_S01_1.JPG,0,0,4,310,428,2260,2805
V006_77_0_00_03_03_12_0_c17_20201125_0030_S01_1.jpg,0,0,3,669,169,3114,2870
V006_77_1_12_06_03_13_2_9763w_20201116_7.jpg,1,2,6,419,437,3514,2902
V006_77_1_02_01_03_13_2_6835q_20201126_137.jpg,1,2,1,35,0,915,911
V006_77_0_00_04_03_12_0_a03_20201022_0476_S01_1.JPG,0,0,4,740,0,3648,2584
V006_77_0_00_01_03_13_0_c09_20201202_0587_S01_1.jpg,0,0,1,611,1206,2159,3173
V006_77_1_02_01_03_13_2_6835q_20201029_61.jpg,1,2,1,104,74,639,699
V006_77_0_00_10_03_11_0_c34_20201209_0663_S01_1.JPG,0,0,10,708,358,2868,2374
V006_77_1_06_03_03_11_1_9015q_20201103_19.jpg,1,1,3,1264,876,1844,1400
V006_77_1_06_03_03_12_3_2472q_20201120_33.jpg,1,3,3,530,0,3470,2320
V006_77_1_06_03_03_12_3_4005e_20201125_40.jpg,1,3,3,640,13,4076,2320
V006_77_0_00_01_03_13_0_c03_20201209_0169_S01_1.jpg,0,0,1,92,240,2112,3218
V006_77_0_00_06_03_12_0_c17_20201228_0045_S01_1.jpg,0,0,6,221,385,2713,3062
V006_77_0_00_01_03_13_0_c05_20201125_0414_S01_1.JPG,0,0,1,599,587,2626,3295
V006_77_1_02_01_03_13_1_6835q_20201112_97.jpg,1,1,1,0,163,503,876
V006_77_0_00_10_03_12_0_c37_20201223_0869_S01_1.jpg,0,0,10,426,232,3569,3197
V006_77_0_00_10_03_13_0_c34_20201027_0090_S01_1.JPG,0,0,10,755,215,3390,2875
V006_77_0_00_06_03_13_0_c41_20201204_0235_S01_1.jpg,0,0,6,1050,514,3242,2872
V006_77_0_00_03_03_12_0_c17_20201214_0059_S01_1.jpg,0,0,3,415,41,3175,2955
V006_77_1_12_06_03_13_1_6022w_20200917_11.jpg,1,1,6,368,312,3824,2824
V006_77_1_06_03_03_12_3_0325w_20201130_102.jpg,1,3,3,891,57,3547,2752
V006_77_1_02_01_03_13_3_6835q_20201019_49.jpg,1,3,1,31,61,550,743
V006_77_1_02_01_03_13_2_6835q_20201019_44.jpg,1,2,1,6,104,659,900
V006_77_1_12_06_03_13_3_6022w_20201130_13.jpg,1,3,6,784,492,3520,2456
V006_77_0_00_06_03_11_0_c17_20201221_0019_S01_1.jpg,0,0,6,166,1023,2489,3024
V006_77_0_00_10_03_11_0_c07_20201223_0085_S01_1.JPG,0,0,10,568,1360,2270,3197
V006_77_0_00_03_03_12_0_c17_20201209_0006_S01_1.jpg,0,0,3,839,93,3319,2961
V006_77_0_00_01_03_13_0_c09_20201210_0194_S01_1.jpg,0,0,1,606,482,2524,3092
V006_77_1_12_06_03_13_2_8206w_20200923_3.jpg,1,2,6,183,140,4032,3008
V006_77_1_06_03_03_12_1_4580t_20200929_21.jpg,1,1,3,1696,513,2079,874
V006_77_1_02_01_03_13_1_0755t_20201029_63.jpg,1,1,1,123,189,596,849
V006_77_0_00_01_03_13_0_c04_20201209_0590_S01_1.JPG,0,0,1,367,567,2592,2689
V006_77_1_02_01_03_13_3_6835q_20201119_112.jpg,1,3,1,225,199,592,899
V006_77_0_00_06_03_13_0_c17_20210107_0184_S01_1.jpg,0,0,6,404,248,3607,2731
V006_77_0_00_04_03_12_0_c24_20201209_0124_S01_1.JPG,0,0,4,544,294,2517,2846
V006_77_0_00_10_03_11_0_c37_20201209_0706_S01_1.jpg,0,0,10,700,419,3830,3308
V006_77_1_17_10_03_13_3_6834r_20201130_118.jpg,1,3,10,40,76,1332,1960
V006_77_0_00_03_03_12_0_c16_20201214_0035_S01_1.JPG,0,0,3,105,685,2919,3835
V006_77_1_06_03_03_12_3_9702t_20201019_14.jpg,1,3,3,1264,1032,2924,2776
V006_77_1_06_03_03_12_3_0325w_20201130_95.jpg,1,3,3,0,0,4032,3024
V006_77_0_00_06_03_13_0_c39_20201130_0148_S01_1.jpg,0,0,6,154,724,1852,1820
V006_77_0_00_06_03_12_0_c17_20201223_0076_S01_1.jpg,0,0,6,349,1543,2663,3041
V006_77_0_00_06_03_12_0_c19_20201130_0045_S01_1.jpg,0,0,6,697,1556,2597,3738
V006_77_1_06_03_03_12_3_8083y_20201123_34.jpg,1,3,3,741,0,3828,2320
V006_77_0_00_03_03_12_0_c14_20201214_0028_S01_1.jpg,0,0,3,24,1430,1780,3174
V006_77_0_00_04_03_13_0_c24_20201210_0272_S01_1.JPG,0,0,4,436,517,2440,2810
V006_77_0_00_01_03_13_0_c10_20201202_0053_S01_1.jpg,0,0,1,191,532,2911,3732
V006_77_1_06_03_03_12_1_4005e_20201110_24.jpg,1,1,3,2452,1582,3026,2215
V006_77_1_02_01_03_13_2_0823b_20201016_36.jpg,1,2,1,365,560,2523,2325
V006_77_1_08_04_03_12_1_3742w_20201202_50.jpg,1,1,4,609,107,1142,1604
V006_77_0_00_03_03_12_0_c11_20201216_0071_S01_1.jpg,0,0,3,607,1053,2549,2910
V006_77_0_00_03_03_11_0_c15_20201119_0003_S01_1.jpg,0,0,3,427,1081,2992,3671
V006_77_0_00_06_03_13_0_c41_20201202_0208_S01_1.jpg,0,0,6,536,252,2798,2573
V006_77_0_00_03_03_12_0_c08_20201216_0021_S01_1.jpg,0,0,3,177,765,2305,3260
V006_77_1_08_04_03_12_1_3742w_20201204_79.jpg,1,1,4,234,420,3264,2508
V006_77_0_00_06_03_13_0_c15_20210107_0068_S01_1.jpg,0,0,6,0,427,1816,3314
V006_77_1_08_04_03_13_2_2653w_20201204_81.jpg,1,2,4,154,330,1992,1475
V006_77_1_12_06_03_13_1_4360w_20201110_7.jpg,1,1,6,2,2,3010,3024
V006_77_0_00_03_03_12_0_c14_20201209_0018_S01_1.jpg,0,0,3,57,1048,1667,2868
V006_77_0_00_10_03_12_0_b09_20201222_0017_S01_1.jpg,0,0,10,1076,92,3001,1652
